"Date","League","Type","Apprentice.Cartographer.s.Seal","Apprentice.Cartographer.s.Sextant","Armourer.s.Scrap","Blacksmith.s.Whetstone","Blessed.Orb","Cartographer.s.Chisel","Chromatic.Orb","Divine.Orb","Exalted.Orb","Gemcutter.s.Prism","Glassblower.s.Bauble","Jeweller.s.Orb","Journeyman.Cartographer.s.Seal","Journeyman.Cartographer.s.Sextant","Master.Cartographer.s.Seal","Master.Cartographer.s.Sextant","Offering.to.the.Goddess","Orb.of.Alchemy","Orb.of.Alteration","Orb.of.Augmentation","Orb.of.Chance","Orb.of.Fusing","Orb.of.Regret","Orb.of.Scouring","Orb.of.Transmutation","Perandus.Coin","Portal.Scroll","Regal.Orb","Scroll.of.Wisdom","Silver.Coin","Stacked.Deck","Vaal.Orb","Ancient.Orb","Ancient.Reliquary.Key","Annulment.Shard","Blessing.of.Chayula","Blessing.of.Esh","Blessing.of.Tul","Blessing.of.Uul.Netol","Blessing.of.Xoph","Engineer.s.Orb","Eternal.Orb","Exalted.Shard","Harbinger.s.Orb","Mirror.of.Kalandra","Mirror.Shard","Orb.of.Annulment","Orb.of.Binding","Orb.of.Horizons","Timeworn.Reliquary.Key","Timeless.Karui.Emblem","Abrasive.Catalyst","Awakened.Sextant","Awakener.s.Orb","Crusader.s.Exalted.Orb","Fertile.Catalyst","Hunter.s.Exalted.Orb","Imbued.Catalyst","Intrinsic.Catalyst","Prime.Sextant","Prismatic.Catalyst","Redeemer.s.Exalted.Orb","Simple.Sextant","Tempering.Catalyst","Turbulent.Catalyst","Warlord.s.Exalted.Orb"
2017-10-26,"Standard","Currency",0,1.3883,0.01429,0.02989,0.448,0.38489,0.11683,15.112,107.487,1.42294,0.11466,0.14255,0,3.54597,0,6.999,6.116,0.48502,0.09091,0.03218,0.18828,0.59414,1.47848,0.7474,0.01564,0.00795,0.01583,0.81612,0.01433,0.15137,0,1.0374,33.42727,298.232,2,357.1,6.122,1.946,8.83,1.878,5.0234,0,4.24359,25,0,0,29.054,5,10.38298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,"Standard","Currency",0,1.34791,0.01428,0.02853,0.44959,0.38848,0.11907,18.36863,106.41471,1.3895,0.11111,0.14113,0,3.18725,0,7.00915,6.00176,0.47525,0.09091,0.03301,0.18569,0.58706,1.44799,0.71489,0.01512,0.00836,0.01717,0.80906,0.01026,0.16088,0,1.1745,31.26829,299,2,410.56863,5.41569,2.87059,9.62353,3.48235,8.4902,0,0,25,0,0,31.01961,5,8.12745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,"Standard","Currency",0,1.28015,0.0144,0.0329,0.44865,0.39453,0.11799,18.498,106.9355,1.40296,0.12982,0.14245,0,3.25314,0,6.80237,6.4578,0.47302,0.09122,0.037,0.18182,0.5848,1.43998,0.7699,0.01498,0.00889,0.02227,0.81185,0.01004,0.15316,0,1.18353,26.09,15.875,0,397,6.032,2.404,8.002,2.548,6.22,0,5,27.33334,0,0,25.23667,5,10.75676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,"Standard","Currency",0,1.24717,0.01467,0.02998,0.43207,0.39853,0.11649,18.68235,107.02549,1.42056,0.11401,0.14238,0,3.17824,0,6.89613,6.76657,0.49043,0.09247,0.04275,0.18296,0.58838,1.3975,0.75917,0.01472,0.00835,0.02037,0.77748,0.01093,0.15847,0,1.06845,30,135.7549,0,347.27647,7.29804,2.31373,6.47255,2.01471,3.77647,0,5,18.31373,0,0,25.66471,2.088,7.64714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,"Standard","Currency",0,1.23,0.01407,0.02157,0.44826,0.39935,0.11477,18.357,106.525,1.41018,0.10557,0.13864,0,3.57092,0,6.89904,6.252,0.46819,0.08975,0.03315,0.18003,0.58508,1.41296,0.76493,0.01485,0.00831,0.01918,0.80835,0.01172,0.15844,0,1.0292,22.17143,305.31034,0,353.708,7.058,2.044,4.78485,2.072,9.836,0,0,16.66667,0,0,30.958,7.74595,10.77372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,"Standard","Currency",0,1.20364,0.01638,0.01774,0.44476,0.41063,0.11495,19.054,107.604,1.36063,0.12409,0.13839,0,3.80539,0,6.5364,6.225,0.44844,0.09049,0.03363,0.1817,0.58377,1.41372,0.76661,0.01276,0.00746,0.02612,0.801,0.01529,0.15616,0,1.10201,35.594,0,0,345.318,6.288,2.26,5.98824,2.234,5.45,0,14,40,0,0,31.586,5,16.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,"Standard","Currency",0,1.2842,0.02171,0.0215,0.40389,0.42835,0.11577,18.58137,108.05245,1.375,0.12685,0.13875,0,3.87314,0,6.90059,6.96275,0.471,0.09093,0.03935,0.18111,0.5879,1.41136,0.75487,0.01365,0.0089,0.025,0.808,0.01532,0.15003,0,1.189,42.73529,250,0,348.47843,6.82745,2.3,6.27843,2.79804,6.42745,0,6.8,37.35294,0,0,30.41765,5,10.51176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,"Standard","Currency",0,1.05476,0.0134,0.02696,0.42216,0.4076,0.11255,18.585,108.6608,1.3993,0.11731,0.13718,0,3.69877,0,6.97,6.946,0.45444,0.09087,0.03293,0.17694,0.57996,1.41708,0.7135,0.01279,0.00661,0.01884,0.80699,0.01253,0.15503,0,1.16924,35.07143,230,0,344.52,5.548,2.398,6.06,2.63,4.115,0,5,17.10294,0,0,25.308,3.032,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,"Standard","Currency",0,1.06157,0.01315,0.03235,0.4222,0.42254,0.11079,19.05556,108.18474,1.36455,0.11438,0.13622,0,3.69332,0,6.99412,6.381,0.41009,0.09127,0.03519,0.18165,0.55426,1.44364,0.70458,0.0126,0.00833,0.01322,0.79982,0.0094,0.16275,0,1.14686,25.125,250,0,353.69412,7.18431,3.3,8.87843,3.89804,4.29902,0,0,250,0,0,27.04706,2.46275,10.83529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,"Standard","Currency",0,1.18797,0.0154,0.03104,0.43937,0.44039,0.11139,18.99533,107.91,1.37924,0.1003,0.13515,0,3.65696,0,6.98,6.86632,0.46199,0.09197,0.02927,0.18141,0.5718,1.411,0.7103,0.0144,0.00764,0.01241,0.75404,0.00707,0.16541,0,1.19284,30,249.5,0,351.234,2.922,1.926,13.3725,3.012,2.48776,0,6,241.89655,0,0,27.132,2.574,10.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-05,"Standard","Currency",0,1.27612,0.01457,0.02924,0.44771,0.43464,0.11099,18.94755,108.14853,1.36054,0.11481,0.13597,0,3.4949,0,7,6.2283,0.48003,0.09316,0.03215,0.17779,0.57724,1.40548,0.70832,0.01353,0.00666,0.01234,0.75282,0.01082,0.16228,0,1.17089,50.07692,249.53514,0,347.85294,5.14118,2.8549,8.475,4.57843,3.09302,0,6,24,0,0,27.97255,5,9.67843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
