"Day","Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Collateral.Damage","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fight.for.Survival","Fireborn","First.Snow","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","From.Dust","Frozen.Trail","Grand.Spectrum","Growing.Agony","Hair.Trigger","Hazardous.Research","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inevitability","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.and.Influence","Might.in.All.Forms","Mutated.Growth","Omen.on.the.Winds","Overwhelming.Odds","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pugilist","Pure.Talent","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Ring.of.Blades","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Soul.s.Wick","Spire.of.Stone","Spirit.Guards","Spirited.Response","Spreading.Rot","Static.Electricity","Steel.Spirit","Sudden.Ignition","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","The.Vigil","To.Dust","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Violent.Dead","Volley.Fire","Warlord.s.Reach","Watcher.s.Eye","Weight.of.Sin","Weight.of.the.Empire","Wildfire","Winter.s.Bounty","Winter.Burial","Might.of.the.Meek","Combat.Focus","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Fortress.Covenant","Glorious.Vanity","Lethal.Pride","Militant.Faith","Quickening.Covenant","Army.of.Bones","Thread.of.Hope"
14,"2018-08-16","Incursion Flashback","UniqueJewel",1,1,0.18,0.18,2,0.37,0.51,0.56041,1,0.8301,0.18,1,1,0.18,0.18,0.18,0.54,0.83,0.18,1,1,1,1,0.99,NA,NA,NA,NA,0.18,7,1,49.58071,0.34041,5,1,0.18,0.18,0.18,2.59265,1,0.18,4.18388,0.18,1,0.18,0.75041,1,0.18,2,1,0.21051,95,12,4,30,0.18,0.5001,0.18,0.18,0.36,1,0.18,0.18,0.97,1,0.3601,0.98,1,3,15.25255,0.18,8,0.99,0.18,2,0.18,0.18,1.25,1,0.18,0.4,0.18,0.18,0.18,0.18,1,0.58,0.18,0.18,0.18,0.18,26.8,22.58083,75,1,22.72304,294.1,0.93,84.02,488.78167,1,6.77235,1,1,1,0.18,0.18,0.18,50,0.5001,0.36,1,0.18,0.18,35,1,0.18,0.18,0.18,14.87,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"2018-08-17","Incursion Flashback","UniqueJewel",1,1,0.18,0.18,1.15,0.38,1,0.31102,0.86041,0.1851,0.18,1,1,0.18,0.19,0.18,0.41,1,0.18,1,1,1,1,1,NA,NA,NA,NA,0.18,9,1,47.81878,0.69041,4,1,0.1951,0.18,0.18,3,1,0.9751,5,0.18,1,0.18,1,1,0.18,2,0.80082,0.18,90,12,4,30,0.18,0.5,0.69551,0.18,0.4,1,0.18,0.18,0.97,1,0.5,1,1,3,17.6702,0.18,8,0.5202,0.18,2,0.19,0.5,1.59347,1,0.18,1,0.19,0.18,0.18,0.43,1,1,0.18,0.18,0.18,0.18,28,21.45,50,1,25,307.89,1,80,434.45,1,7,1,1,1,0.47,0.18,0.18,57.52204,1,0.19,1,0.18,0.2,37,1,0.18,0.34,0.18,14.79,30,53.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"2018-08-18","Incursion Flashback","UniqueJewel",1,1,0.2,0.2,2,0.45,0.21,0.4,1,0.6,0.2,1,1,0.2,0.39,0.2,0.6,1,0.2,0.91,1,1,1,0.9802,NA,NA,NA,NA,0.2,7.71653,1,44.52755,1,4,0.9151,1,0.2,0.2,1.98041,1,0.21,4.2651,0.2,1,0.2,0.7902,1,0.2,2,0.9351,0.2,87.49041,11,4,35,0.2,0.52,0.88,0.2,0.41,1,0.21,0.21,0.96082,1,0.81,1,1,3.93082,20,0.41122,8.71061,0.83,0.21,2.99061,0.2,0.71,1,1,0.2,0.63041,0.2,0.21,0.6602,0.92,0.9851,0.28,0.2,0.21,0.2,0.2,30,20,289.23,1,25,311.45,1,98.76,523.57,1,5,1,1,1,0.21,0.2,0.2,50,1,0.2,1,0.3951,0.2051,39.18,0.99,0.2,0.2,0.2,14,30,44.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"2018-08-19","Incursion Flashback","UniqueJewel",1,1,0.21,0.21,2,0.21,0.2202,0.94061,1,0.4202,0.22,0.99,1.1402,0.22,0.47,0.21,0.65,0.43031,0.21,1,1,1.92051,1,0.8902,NA,NA,NA,NA,0.23,7,1,45.16367,0.8201,4,1,0.62051,0.21,0.2201,3,1,0.73082,3,0.21,1,0.25,0.45163,1,0.2202,2,1,0.2302,86.12755,11.97031,4,40,0.2201,0.87,0.54,0.47031,0.42,1,0.21,0.8201,1,1,0.2101,1,1,4,20,0.21,9,0.63,0.21,3.45,0.22,0.2101,1,1,0.19,0.9901,0.21,0.21,0.2101,0.22,1,0.26,0.22,0.21,0.21,0.21,30,20.54,265.41,1,25,315.01,1,145.64706,368.73,1,5,1,1,1,0.22,0.21,0.21,50,1,0.21,1,0.4401,0.21,40,1,0.21,0.21,0.21,13.55,30,37.08143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"2018-08-20","Incursion Flashback","UniqueJewel",1,1,0.23,0.22,2,0.23,0.23,1,1,0.52,0.22,1,1,0.22,0.6351,0.25,1,0.44,0.22,1,1,1,1,0.63531,NA,NA,NA,NA,0.23,8,1,47.52082,0.36531,3.82,0.87531,1,0.22,0.22,3,1,0.5151,4.78,0.22,1,0.22,0.78592,1,0.77,1.04,0.86531,0.23,70,10.12592,4,41.01735,0.22,1,0.22,0.22,0.39,1,0.22,0.22,1,0.98,0.32,1,1,4,20,0.22,8,0.23,0.22,5,0.22,0.23,1,1,0.22,0.3151,0.31041,0.22,0.22,0.22,1,0.22,0.22,0.22,0.22,0.22,31.19,23.19571,173.2,1,27.94,303.0825,1,215.34229,345.23571,1,5,1,1,1,0.52,0.22,0.22,46.96408,1,0.22,1,0.52041,0.22,60,1,0.22,0.22,0.22,14.15,32.97,34.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"2018-08-21","Incursion Flashback","UniqueJewel",1.02,1,0.2801,0.25112,2,0.53,1,1,1,1,0.22,1,1,0.22,1,0.22,1,0.54143,0.22,1,1,1,1,0.84,NA,NA,NA,NA,0.22,8,1,50,0.25071,4,1,0.85,0.22,0.22,2.47255,1,0.22,5,0.22,1,0.22,1,1,0.97,1,1,0.6502,65.89,9.05,1.7002,40,0.22,1,0.22,0.22,0.35959,1,0.22,0.22,1,1,0.43,1,1,4,23,0.22,9,0.58,0.22,5,0.22,0.44,1,1,0.22,0.58,0.41031,0.22,0.22,0.25051,1,0.22,0.22,0.22,0.22,0.22,36.78,23.18,173.39,1,28.36,307.055,1,163.19931,349.63714,1,7.35,1,1,1,1,0.22,0.22,45.4101,1,0.30041,1,0.73,0.22,60,1,0.22,0.22,0.22,14.93,40.0875,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"2018-08-22","Incursion Flashback","UniqueJewel",2,1,0.22,0.22,2,0.6402,0.63,0.9102,1,0.47551,0.35592,1,1,0.22,1,0.22,1,1,0.22,1,1,1,1,0.88,NA,NA,NA,NA,0.22,6.6551,1,50,0.9151,3.66,1,0.62,0.22,0.22,2.23,1,0.9,5,0.22,1,0.22,0.74041,1,0.4302,1,1,0.29653,70.43776,9.5151,3,43.78449,0.22,1,0.32,0.22,0.51,1,0.3102,0.22,1,0.98,0.66531,1,1,4,24.93143,0.22,7.0102,0.97,0.22,6.39,0.22,0.64,1.02,1,0.22,0.66,0.53,0.22,0.34,0.29082,1,0.22,0.22,0.22,0.22,0.22,35,23.11,150,1,32,313.25,1,180.3869,363.31,1,8,1,1,1,0.54,0.22,0.22,53.47102,1,0.37061,1,0.93,0.22,64.84,1,0.22,0.47531,0.22,15.1,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"2018-08-23","Incursion Flashback","UniqueJewel",2,1,0.52,0.22,2,0.66,0.60102,0.44082,1,0.37,0.22,1,1,0.22,1,0.4201,1,1,0.22,1,1,1.89031,1,1,NA,NA,NA,NA,0.22,6.22582,1,49.55153,0.63031,4,1,0.71,0.22,0.22,2,1,1,5,0.22,1,0.44,1,1,0.3,1,0.95,0.22,74.42041,10.50041,2.59,41.8501,1,1,0.3702,0.3,0.69985,1,0.27,0.4,0.9201,0.98,0.84,0.89,1,4,25,0.22,7.5201,1,0.22,5,0.22,0.97,1,1,0.22,0.47031,0.95031,0.4401,0.33,0.22,0.96,0.72051,0.22,0.22,0.22,0.22,37.5,23.9,91.99,0.96031,34.47174,0,1,182.517,456.57,1,6.72,1,1,0.72,1,0.22,0.22,50,0.87,0.22,1,0.93,0.22,69.88122,1,0.22,0.76122,0.22,15.15,26.96,28.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"2018-08-24","Incursion Flashback","UniqueJewel",1,1,0.23,0.2502,1.94,0.49,0.76531,0.93,1,0.3,0.23,1,1,0.23,1,0.36,0.89,0.56,0.23,1,1,1.0451,1,1,NA,NA,NA,NA,0.23,6.33,1,50,0.95,3.26918,0.9251,0.6351,0.23,0.23,2,1,1,6.08,0.23,1,0.23,0.9751,1,0.35061,1,0.23,0.23,71.2498,10.54,2.83609,48.07,0.94531,1,0.23,0.33,0.83,1,0.23,0.44061,0.89,0.98,0.9602,0.99,1,3.85082,24.09,0.54,7,0.8051,0.23,5.69102,0.23,0.51571,1,1,0.23,0.5,1,0.48,0.54,0.56,1,0.31,0.23,0.23,0.23,0.23,37.9,18.25,92.5,0.93102,35,275.88,1,184.21,478.186,0.88551,5,1,1,0.79939,0.7851,0.23,0.23,47.03184,0.97708,0.23,1,0.55,0.23,71.87939,1,0.23,0.23,0.23,15.44667,25.52,28.81267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"2018-08-25","Incursion Flashback","UniqueJewel",1,1,0.23,0.33,1.52,0.31,0.23,0.86,1,1,0.23,1.22904,1,0.23,0.97,0.23,0.94,0.42,0.23,1,1,1,1,0.74,NA,NA,NA,NA,0.23,8.95,1,50,0.77612,4,0.99,0.60041,0.23,0.23,2.11,0.73,0.78,5.99696,0.23,1,0.23,0.24,1,0.44,1,0.23,0.23,65,10.98041,2.973,45,0.68,1,0.35531,0.23,1,1,0.24,0.24,0.81,0.97,1,0.9,1,4,25,0.4751,9.7462,0.55,0.5,5.14,0.51,0.86,1,1,0.23,0.45041,1,0.31,0.24,0.2551,1,0.5251,0.23,0.23,0.23,0.23,38.93909,19.27,0,0.86,39.96,466.4,1,186.03852,496.9875,0.83531,6.28837,0.9951,1,1,1,0.23,0.23,40.24796,0.65,0.23,1,0.23,0.23,77.46612,1,0.23,0.23,0.23,15.00278,35.36,33.48846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"2018-08-26","Incursion Flashback","UniqueJewel",1,1,0.39,0.24,1.71,0.24,0.97031,0.79,0.99,0.75,0.24,1.67,1,0.24,1,0.24,1,0.28041,0.24,1,1,1,1,0.53,NA,NA,NA,NA,0.38051,8.22,0.7201,45.00276,0.6701,2.40948,1,0.59051,0.24,0.24,2,0.83,0.5401,6.68364,0.24,1,0.24,0.66,1,0.24,2.34,0.5301,0.24,70.01816,12,3,46.5701,0.54,1,0.39,0.24,1,1,0.41,0.24,0.87,1,1,0.8,1,5,26.87,0.54,10,0.54,0.89,6,0.43,0.5,1.31,1,0.24,0.44,0.7801,0.48,0.7,0.24,1,0.24,0.24,0.24,0.24,0.24,45.31,20,0,0.92,40,469.95,1,187.98,508.45,0.94,6.1,0.91,1,0.9245,0.48,0.24,0.24,43.12561,0.66,0.27,1,0.46,0.48,80,1,0.24,0.24,0.24,59.53,41.07571,21.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"2018-08-27","Incursion Flashback","UniqueJewel",1,1,0.26,0.26,1.97404,0.74,1,1,0.99,0.59531,0.26,2,1,0.27,1,0.26,1,0.78,0.26,1,1.01,2,0.82,0.52,NA,NA,NA,NA,0.55,8.80041,0.78,58.16,0.63531,3.64,1,1,0.63041,0.31,2,1,0.98,8,0.26,1,0.26,1,1,0.3951,3.6,0.92,0.26,78.79224,13.68,2.49,57.98878,0.56,1,0.8,0.26,1,1,0.75571,0.26,0.9851,1,0.8451,0.95,1,5.0102,25.54,0.46,12.92109,0.56,0.31,7,0.26,0.85531,1.38452,1,0.26,0.26,0.71,0.6751,0.26,0.26,1,0.33,0.26,0.26,0.26,0.26,45.012,17.45,0,0.93,40,481.375,0.8902,192.76045,631.52143,1,6.25786,1,1,1,0.88,0.46,0.26,36.71184,0.69,0.86,1,0.69061,0.48,85,1,0.26,0.47,0.81,86.32,41.895,19.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2018-08-28","Incursion Flashback","UniqueJewel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"2018-06-01","Incursion","UniqueJewel",2.35,0,0.38143,1,0,1,0.705,3.65,0.51375,0.29,0.89097,0,3,1,0.3125,1,0,0,0,0,0,2,1,1,0,0,0,0,0.31367,7.16667,0.98281,1,0.76857,3.7,1.70915,0.635,1,0.81375,0,3,1,3.89667,0.6475,2,1,0.97667,0,0.81889,0,1,1,0,9.03,2,6.96,0,0,0.446,0.70173,0,0,0.32938,1,2,0,1.2,0,1.5,2,9.75,0.29,29.29,0,0.29,10.99,0.80592,1,3.2,0,0.32667,0.84647,1,0.89438,0.78333,0.92679,0,0.83,1,0.35923,0.35704,0.36615,0,0,0,0.57929,0,0,4.03143,0,0,1,2.98,2,4.52,0,1,0.45032,0,0,1.06,0.93,1,0.68,1,16.41667,1,0.49213,0.37633,0.98521,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"2018-06-02","Incursion","UniqueJewel",1,1.9115,0.19,0.19,4.57429,0.19469,0.19,0.20459,1,1,1,4.71,3,0.19,1,0.19,0.69893,0.19,0.18112,0.19,0.41625,3,1,0.19,36.83,0,0,0,0.19,4,1,6.96051,0.19,2,0.38,0.19,0.19,0.19,5,3,0.36,2,0.19,1,0.19,0.19,14.49,0.19,1.25125,0.19,0.19,35.8335,5,1,30.95342,0.49051,2,0.19,0.19,0.51,1,0.19,0.19,1,5,0.19,0.39,1,2,21.92125,0.19,6,1,0.19,2,0.19,1,3,3.31856,0.19,0.19,0.52133,0.19,0.19,0.19,1,0.19,0.19,0.19,0.19,0.19,34,79,0,0.19,175.75,0,7,193.3875,0,1,7.2415,2,2.48888,1,0.36,0.19,0.19,53.01,1,0.19,0.34,0.2,0.19,9,1,0.19,0.19,0.19,5.30929,18.11,16.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"2018-06-03","Incursion","UniqueJewel",2,1,0.22,0.22,3,0.22,0.22,0.22,1,1,0.96551,2,6,0.22,0.22,0.22,1,0.22,0.22,0.22,0.76,2,1,0.22,26.4125,0,96,59.55,0.22,6.95735,1,8.90204,0.22,2,0.22,0.22,0.22,0.22,6,3,0.22,2,0.22,1.38551,0.22,0.22,2.58367,0.22,1.49,0.22,0.22,41.36449,5.60439,1,59.97209,0.22,1,0.22,0.22,0.22,0.81347,0.22,0.22,1,4.045,0.22,0.2551,1,2.41837,27.73306,0.22,10,0.42,0.22,3,0.22,1,2,4,0.22,0.22,1,0.22,0.22,0.22,1,0.22,0.22,0.22,0.22,0.22,35.856,48.18,0,0.22,72.53667,0,6,153.75,0,1,17.72816,1,1,1,0.22,0.22,0.22,36.74575,1,0.22,0.22,0.22,0.22,12,1,0.22,0.22,0.22,4.92414,7.30194,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"2018-06-04","Incursion","UniqueJewel",2.01847,1,0.27,0.27,3,0.27,0.27,0.27,0.81031,0.81041,0.27,2,7.10051,0.27,0.27,0.27,0.73,0.27,0.27,0.27,1,2,1,0.27,119.01,1199.8,297.5,122.105,0.27,11.4952,1,7,0.27,2,0.27,0.27,0.27,0.27,5,2.01194,0.27,2.78102,0.27,1,0.27,0.27,1,0.27,1,0.27,0.27,48.06255,7,1,70,0.27,0.54061,0.27,0.27,0.27,0.53,0.27,0.27,1,2,0.27,0.3301,1,3,30,0.27,12.00357,0.27,0.27,3,0.27,0.54,1,3,0.27,0.27,0.5701,0.27,0.27,0.27,1,0.27,0.27,0.27,0.27,0.27,40,48.28706,0,0.27,80.25714,0,5,99.13,0,0.86051,23.121,1,1,1,0.27,0.27,0.27,50.00459,0.6601,0.27,0.27,0.27,0.27,14.16051,1,0.27,0.27,0.27,3.95,4.68163,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"2018-06-05","Incursion","UniqueJewel",2,0.91,0.29,0.29,3,0.29,0.29,0.29,0.8151,0.9302,0.3,1,9,0.29,0.3,0.29,0.84,0.29,0.29,0.29,1,2,1,0.29,127.02,952.65,254.04,129.32,0.29,10.38245,1,10.05612,0.29,2,0.3,0.29,0.29,0.29,5,2,0.3,3,0.29,1,0.29,0.29,1,0.29,1,0.29,0.29,63.44408,5.32531,1,85,0.29,0.6,0.29,0.29,0.29,0.47,0.29,0.29,1,1,0.29,0.3,1,2.3849,39,0.29,9.91041,0.3,0.29,3.19551,0.29,0.3,1,3,0.29,0.29,0.33061,0.29,0.29,0.3,1,0.29,0.29,0.29,0.28,0.29,49.1975,45,0,0.29,85,0,4,99.14917,0,0.6051,30,1,1,1,0.3,0.29,0.29,49.68653,0.73592,0.29,0.3,0.29,0.29,13.87755,1,0.29,0.29,0.29,4,5,3.85028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"2018-06-06","Incursion","UniqueJewel",2,0.62,0.31,0.31,2,0.31,0.31,0.31,0.9901,0.6202,0.31,1,9,0.31,0.31,0.31,0.3202,0.31,0.31,0.31,1,2,1,0.31,59.3,1034.85,275.04,138.75,0.31,10,1,10,0.31,2,0.31,0.31,0.31,0.31,4.7402,2,0.31,2,0.31,1,0.31,0.31,1,0.31,1,0.31,0.31,73.52133,5,1,85,0.31,0.31,0.31,0.31,0.31,0.85,0.31,0.31,1,1,0.31,0.31,1,2,37.00816,0.31,10,0.31,0.31,3,0.31,0.31,1,2,0.31,0.31,0.31,0.31,0.31,0.31,1,0.31,0.31,0.31,0.2402,0.3,47,49.26,0,0.31,110,0,3,116.10375,0,1,30,1,1,0.9502,0.31,0.31,0.31,37.62449,0.8602,0.31,0.5102,0.31,0.31,12.00031,0.9901,0.31,0.31,0.31,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"2018-06-07","Incursion","UniqueJewel",2,0.6451,0.32,0.32,2,0.32,0.32,0.32,0.96,0.52,0.32,1,7,0.32,0.32,0.32,0.32,0.32,0.32,0.32,1,2,1,0.32,51.96,963.31,305.06667,150.38,0.32,9,1,10,0.32,2,0.32,0.32,0.32,0.32,4.3402,1,0.32,3,0.32,1,0.32,0.32,1,0.32,1,0.32,0.32,75,5,1,83.86204,0.32,0.32,0.32,0.32,0.32,1,0.32,0.32,1,1,0.32,0.32,1,2.32245,30,0.32,10,0.32,0.32,3,0.32,0.32,1,2,0.32,0.32,0.32,0.32,0.32,0.32,1,0.32,0.32,0.32,0.2751,0.31,41.68327,45.22417,0,0.32,141.21,0,2,115.17214,0,0.9202,34.20408,1,1,0.53,0.32,0.32,0.32,41.07388,0.59102,0.32,0.33531,0.32,0.32,11,1,0.32,0.32,0.32,3,6.6102,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"2018-06-08","Incursion","UniqueJewel",2,0.66,0.33,0.33,2,0.33,0.33,0.33,0.66,0.3702,0.33,1,5,0.33,0.33,0.33,0.4102,0.33,0.33,0.33,1,2,1,0.33,53.37875,768.29,319.66667,127.23667,0.33,8,1,12.08673,0.33,2,0.33,0.33,0.33,0.33,4.82041,1,0.33,3,0.33,1,0.33,0.33,1,0.33,1,0.33,0.33,78.10286,5,1,90,0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.33,1,1,0.33,0.33,1,3,30,0.33,10,0.33,0.33,3,0.33,0.33,1,2,0.33,0.33,0.33,0.33,0.33,0.33,1,0.33,0.33,0.33,0.27,0.3251,39.47611,49,0,0.33,130,977.88,1.95531,118.46364,520,0.33,35,1,1,1,0.33,0.33,0.33,33.82551,0.39,0.33,0.33,0.33,0.33,10.74122,0.99,0.33,0.33,0.33,3.38,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"2018-06-09","Incursion","UniqueJewel",2,0.68,0.34,0.34,1,0.34,0.35,0.34,0.53531,0.35,0.34,1,4,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1,2,1,0.34,55.4,758.19,331.96,131.01,0.34,8,1,12.15306,0.35,2,0.34,0.34,0.34,0.34,4,1,0.34,3,0.34,1,0.34,0.34,1,0.34,1,0.34,0.34,80,5,1,89.26184,0.34,0.34,0.34,0.34,0.34,0.66,0.34,0.34,1,1,0.34,0.34,1,2,28,0.34,10,0.34,0.34,2,0.34,0.34,1,2,0.34,0.34,0.34,0.34,0.34,0.34,1,0.34,0.34,0.34,0.31,0.33,39.93423,49.55,0,0.34,113.25,676.16,1,101.34435,0,0.39,34.85796,1,1,0.67,0.34,0.34,0.34,29.98041,0.35,0.34,0.35,0.34,0.34,9,1,0.34,0.34,0.34,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"2018-06-10","Incursion","UniqueJewel",2,0.7,0.35,0.35,2,0.35,0.35,0.35,0.35,0.35,0.35,1,3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.93,1,1,0.35,54.8725,729,271.5,179.9,0.35,9,1,13.12296,0.35,1.9901,0.35,0.35,0.35,0.35,3,1,0.35,4.68204,0.35,1,0.35,0.35,1,0.35,1,0.35,0.35,90,5.23051,1,91,0.35,0.35,0.35,0.35,0.35,0.75,0.35,0.35,0.67031,1,0.35,0.35,1,2.72041,24.58255,0.35,8,0.35,0.35,2.40327,0.35,0.35,1,2,0.35,0.35,0.35,0.35,0.35,0.35,1,0.35,0.35,0.35,0.35,0.3301,35.865,68.34,450.95,0.35,123.58,720,1,100,0,0.9101,36.97031,1,1,0.7301,0.35,0.35,0.35,25.00786,0.35,0.35,0.35,0.35,0.35,8.00592,1,0.35,0.35,0.35,4.27082,5.48,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"2018-06-11","Incursion","UniqueJewel",2,0.8,0.35,0.35,1,0.35,0.35,0.35,0.9202,0.5502,0.35,1,3,0.35,0.35,0.35,0.3501,0.35,0.35,0.35,1,2,1,0.35,68.12833,798.6,301.518,111.02,0.35,9,1,19,0.3501,2,0.35,0.35,0.35,0.35,5,1,0.35,7,0.35,1,0.35,0.35,1,0.35,1,0.35,0.35,97,8,2,120.59061,0.35,0.35,0.35,0.35,0.35,1,0.35,0.35,0.9601,1,0.35,0.35,1,3,23,0.35,9,0.35,0.35,2,0.35,0.35,1,2,0.35,0.35,0.35,0.35,0.35,0.35,1,0.35,0.35,0.35,0.35,0.35,34,60.29643,501.25,0.35,145.626,782.88,1,100,714.07,1,39.00041,1,1,0.69,0.35,0.35,0.35,27.61459,0.41102,0.35,0.9301,0.35,0.35,9.45082,1,0.35,0.35,0.35,4.74051,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"2018-06-12","Incursion","UniqueJewel",1,0.75,0.36,0.36,1.26,0.36,0.36,0.36,0.8851,0.36,0.36,1,2,0.36,0.36,0.36,0.37,0.36,0.36,0.36,1,2,1,0.36,76.68,855.46875,338.25,145.505,0.36,8,1,23.0102,0.36,2,0.36,0.36,0.36,0.36,5,1,0.36,7.0751,0.36,1,0.36,0.36,1,0.36,1,0.36,0.36,80,10,1.47571,124.92143,0.36,0.36,0.36,0.36,0.36,0.63,0.36,0.36,0.52531,1,0.36,0.36,1,3,22,0.36,9,0.36,0.36,2,0.36,0.36,1,2,0.36,0.36,0.36,0.36,0.36,0.36,1,0.36,0.36,0.36,0.36,0.36,34.87082,53.02486,528,0.36,227,1016.505,1,108.91667,0,0.79531,35,1,1,0.69,0.36,0.36,0.36,30,0.39,0.36,0.51082,0.36,0.36,10,1,0.36,0.36,0.36,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"2018-06-13","Incursion","UniqueJewel",1,0.89,0.38,0.38,1,0.38,0.38,0.38,0.44041,0.38,0.38,1,2,0.38,0.38,0.38,0.38,0.38,0.37,0.38,1,1,1,0.38,76.00125,872.41875,395.39,138.44,0.38,7,1,33.74531,0.38,1,0.38,0.38,0.38,0.38,4,1,0.38,7,0.38,1,0.38,0.38,0.99,0.38,1,0.38,0.38,73.6502,10,2,119.42041,0.38,0.38,0.38,0.38,0.38,0.7,0.38,0.38,0.38,1,0.38,0.38,1,2.69592,18.86286,0.38,8,0.38,0.38,2,0.38,0.38,1,1.03571,0.38,0.38,0.38,0.38,0.38,0.38,1,0.38,0.38,0.38,0.3102,0.2951,31.85306,50,0,0.38,258.999,1702.5,1,119.54,0,1,29.93143,1,1,0.81,0.38,0.38,0.38,29.65735,0.4402,0.38,0.38,0.38,0.38,9.68041,1,0.38,0.38,0.38,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
