"Date","League","Type","Acton.s.Nightmare","Caer.Blaidd..Wolfpack.s.Den","Death.and.Taxes","Hall.of.Grandmasters","Hallowed.Ground","Maelstr√.m.of.Chaos","Mao.Kun","Oba.s.Cursed.Trove","Olmec.s.Sanctum","Poorjoy.s.Asylum","The.Coward.s.Trial","The.Perandus.Manor","The.Putrid.Cloister","The.Vinktar.Square","Vaults.of.Atziri","Whakawairua.Tuahu","Doryani.s.Machinarium","Pillars.of.Arun","The.Beachhead_T10","The.Beachhead_T15","The.Beachhead_T5","The.Twilight.Temple","Altered.Distant.Memory","Augmented.Distant.Memory","Cortex","Rewritten.Distant.Memory","The.Beachhead","Twisted.Distant.Memory","NA."
2018-02-10,"Standard","UniqueMap",1.65019,2.37189,1.00038,4.34642,2,0.99906,12.74604,3.64132,1.72623,13.90453,2.09321,375.25604,92.47094,26.05943,6.35906,1,0,2.95566,64.19358,68.99453,70.68623,66.98755,0,0,0,0,0,0,0
2018-02-11,"Standard","UniqueMap",1.01118,2.25059,1,5.52725,2.01294,1,12.97118,3.37725,1,14.10039,2.45137,398.51353,94.13314,28.59333,5.89745,1,0,2.99255,60.76353,72.84078,71,64.11941,0,0,0,0,0,0,0
2018-02-12,"Standard","UniqueMap",1,2.81135,1,6.00019,2.51827,0.99692,13.98096,3.84423,1.11673,14.74308,1.99942,450.79385,94.82577,29.96596,6.805,0.96673,0,2.95154,59.28019,72.14115,71,61.23731,0,0,0,0,0,0,0
2018-02-13,"Standard","UniqueMap",1.01755,3.01981,1.01415,5.00151,2.65226,0.99679,14.84358,4.58679,1.9166,14.55491,3.15321,446.48943,95.42528,30.1534,7.11698,1.09981,0,2.9634,61.42528,75.80075,71,62.1066,0,0,0,0,0,0,0
2018-02-14,"Standard","UniqueMap",1.29113,3.1534,1,5.21925,2,1.02679,13.36679,4.96604,1.66811,14.1717,1.95547,448.00528,98.10283,30.52925,6.83604,0.99792,0,3.69283,50.67208,78.29509,71,61.88283,0,0,0,0,0,0,0
2018-02-15,"Standard","UniqueMap",1.71333,3,1,5.21315,2,1.00519,12.70148,4.09593,1.98574,14.19963,2.33648,459.88741,98.11148,30,6.93648,1,0,3.17426,43.5713,74.03222,74.65352,62.64722,0,0,0,0,0,0,0
2018-02-16,"Standard","UniqueMap",1.22698,3.10717,1.17774,6.38226,2,1.00075,14.28717,4.2966,1.95245,14.7683,2.55189,459.70792,98.47415,33.29283,6.89151,1,0,3.70962,44.87849,76.34604,74.04,65.19472,0,0,0,0,0,0,0
2018-02-17,"Standard","UniqueMap",1.16769,3.20769,1.39538,7.74096,1.65404,1.01288,15.57365,4.37192,1.995,14.61865,2.02442,530.58135,96.05077,33.58192,6.30038,1,0,3.41885,42.41827,78.22308,74.04,65.33212,0,0,0,0,0,0,0
2018-02-18,"Standard","UniqueMap",1.75868,3.30868,1.00113,6.81208,1.61868,1,19.03585,3.97019,1.64377,14.01962,2.26113,471.42755,90.63283,33.55472,6.33151,1,0,3.26377,51.95792,73.07019,74.12717,67.22811,0,0,0,0,0,0,0
2018-02-19,"Standard","UniqueMap",1.88698,3.20981,1,4.13321,2.74887,1,16.71509,4.13962,1.55094,14.33736,2.11698,454.20604,88.65528,34.90094,6.55189,1,0,3.22415,52.49264,69.87472,74.46,69.19019,0,0,0,0,0,0,0
2018-02-20,"Standard","UniqueMap",1.97981,2.99925,1,3.18113,2.87698,1,15.34868,4.51038,1.24811,13.46057,2.21774,455.74189,89.71736,34.23057,6.86245,1,0,3.80094,53.98094,75.05396,74.46,67.46151,0,0,0,0,0,0,0
2018-02-21,"Standard","UniqueMap",1.67396,3.58717,1,6.08755,3,1.0134,15.42283,3.97491,1.15925,14.59415,2.34396,457.11094,92.08113,34.54094,6.71151,0.99925,0,3.29189,58.91019,71.78094,70.97698,69.91377,0,0,0,0,0,0,0
2018-02-22,"Standard","UniqueMap",1.30755,3.55547,1.00302,5.19736,3,1.04755,16.74396,3.62585,1.95,14.23604,2.73925,460.30491,94.92075,36.58887,6.21208,0.98226,0,3.26528,56.56283,76.45,54.94566,69.8334,0,0,0,0,0,0,0
2018-02-23,"Standard","UniqueMap",1.00396,3.99302,1.03245,4.41774,2.88189,1.02,18.80208,4.01642,1.75377,14.30962,2.1634,462.3483,101.07151,36.51,5.36434,0.99906,0,3.67377,50.6934,74.14019,55,71.87245,0,0,0,0,0,0,0
2018-02-24,"Standard","UniqueMap",1,3.44792,1.03736,4.51792,2.11925,0.91151,16.03981,4.20453,1.37434,14.21585,1.41453,455.10019,105,39.01698,5.63528,1,0,3.10679,50.53943,73.4666,55,69.72151,0,0,0,0,0,0,0
2018-02-25,"Standard","UniqueMap",0.99962,3.21,1,10.9766,2.20906,0.99962,17.10981,4.69472,1.00283,15.87057,2.10679,485.84642,99.68755,38.97415,5.44736,0.97623,0,3.03604,50.48019,77.11057,53.96226,76.74396,0,0,0,0,0,0,0
2018-02-26,"Standard","UniqueMap",1.00811,3.66358,1.01453,6.54792,2.23283,1,13.96283,4.02396,1.02264,15.98472,2.36792,461.43887,95.08604,39.0034,6.4334,1,0,2.79925,49.75245,77.96887,50,69.00679,0,0,0,0,0,0,0
2018-02-27,"Standard","UniqueMap",1.01315,3.04019,0.99778,4.98093,2.02463,0.98444,13.20981,3.67981,1.12056,14.06537,2.00463,460.32519,92.62111,37.36907,4.96241,0.98741,0,1.00241,50.53759,74.20241,50,69.1637,0,0,0,0,0,0,0
2018-02-28,"Standard","UniqueMap",1,2.98796,1,15.88815,1.99648,0.99685,14.10759,4.08148,1.00019,14.1537,2.09852,462.80685,89.2113,38.38204,4.82185,1,0,1.40833,47.2763,75.61074,59.23077,75.80333,0,0,0,0,0,0,0
2018-03-01,"Standard","UniqueMap",1,2.99811,1,7.41604,2.35,0.99868,15.84925,4.29245,1.13057,15.32868,1.83283,465.70792,96.02547,33.48415,5.78604,0.99736,0,1.25358,52.98358,72.92245,53.72962,82.88434,0,0,0,0,0,0,0
2018-03-02,"Standard","UniqueMap",0.99815,3,1,5.9013,2.15759,0.99722,13.24056,4,1.77296,14.66019,2.29463,468.02667,103.24241,32.53037,5.40481,1,0,1.84241,61.74222,77.53148,52.42778,85.56019,0,0,0,0,0,0,0
2018-03-03,"Standard","UniqueMap",0.98426,2.66037,1,4.28148,2.46222,0.98648,11.49963,4,1.56222,14.52278,2.00481,467.93407,105.28019,32.565,5.03481,0.99907,0,1.53037,63.92,72.61056,77,85.82833,0,0,0,0,0,0,0
2018-03-04,"Standard","UniqueMap",0.98778,1.55093,0.9813,4.57889,2.86056,1,11.26185,4,1.2887,12.70407,2,464.19556,91.43759,32.32407,4.71537,0.9613,0,1.2587,64.54593,68.78185,80,89.46667,0,0,0,0,0,0,0
2018-03-05,"Standard","UniqueMap",0.98038,2.52981,0.99962,4.89698,2.78019,1,12.29509,3.84,1,12.10472,2,462.36226,88.40491,34.54925,5.00151,0.97755,0,1.78585,66.80472,72.83849,80,90,0,0,0,0,0,0,0
2018-03-06,"Standard","UniqueMap",0.98038,2.2466,1,5.42642,2.81981,1,10.59585,3.70679,1.02075,12.84868,2,454.16849,96.75604,37.17,5.53528,0.98283,0,1.50566,66.66604,65.95226,80,90.06509,0,0,0,0,0,0,0
2018-03-07,"Standard","UniqueMap",0.99887,3,1,5.74226,2.20698,1,10.27623,4.05906,1.01189,13.16075,2.04585,443.45679,106.14245,34.24472,5.80981,1,0,2.00057,62.24925,65.65925,80,89.92075,0,0,0,0,0,0,0
2018-03-08,"Standard","UniqueMap",0.99943,3,1,5.07132,2.5883,1,10.30849,4.02283,1.75415,13.53151,2.02321,426.12,112.83377,35.58094,5.68528,1,0,2.01642,55.79528,67.70755,0,89.22792,0,0,0,0,0,0,0
2018-03-09,"Standard","UniqueMap",1,3.46904,1,5.4175,3.45731,1,10.35731,4.00154,1.90173,12.96096,2.57827,406.39981,112.70385,34.03135,5.93923,0.99577,0,1.95846,55.93115,73.75577,0,90,0,0,0,0,0,0,0
2018-03-10,"Standard","UniqueMap",1.02154,2.69962,1,4.93865,3.13846,0.99077,11.03577,4.82058,1.32058,12.61596,2.78019,338.38269,112.06212,33.00038,5.74981,0.94827,0,1.35596,69.61635,82.94615,60,90.19231,0,0,0,0,0,0,0
2018-03-11,"Standard","UniqueMap",1.26404,2.98192,1.10115,5.06365,2.59077,0.98096,9.98404,4.39654,1.16135,14.11865,2.93846,340.36904,112.52346,30.37904,6.49538,0.81462,0,1.88577,70,79.36769,81.90154,92.67885,0,0,0,0,0,0,0
2018-03-12,"Standard","UniqueMap",1.26404,2.96385,1.55827,5.985,2.83731,0.99962,13.46385,3.0825,1.32058,14.8525,2.77212,348.35115,109.765,30.3775,6.30558,0.72192,0,2.59423,67.82231,69.60077,100.17808,90.96808,0,0,0,0,0,0,0
2018-03-13,"Standard","UniqueMap",1.02275,2.96471,1.18784,7.3651,2.79608,0.99431,11.79196,3.87431,1.00824,12.5598,2.36235,348.15824,109.59863,29.99902,5.79275,0.8249,0,1.94863,61.21059,71.85902,101.5949,91.48294,0,0,0,0,0,0,0
2018-03-14,"Standard","UniqueMap",1.0202,2.99627,1.00706,5.01078,2.28686,0.9851,14.72078,5.10529,1.13765,14.97255,2.98588,338.24216,101.30725,30.12784,6.23667,0.90784,0,1.97922,63.59471,72.38333,101.61451,89.34569,0,0,0,0,0,0,0
2018-03-15,"Standard","UniqueMap",1.27519,2.845,1.07615,7.56923,2,0.99442,11.44096,4.25077,1.02058,13.03154,2.94788,345.51154,104.78788,30.20404,6.16654,0.71077,0,2.16923,62.71615,67.49462,101.60538,89.89135,0,0,0,0,0,0,0
2018-03-16,"Standard","UniqueMap",1.11538,2.58442,1,7.89654,2.04904,1,11.84615,4.25212,1,11.51192,2.97288,347.82288,101.20865,29.18981,6.39327,0.91269,0,2.77154,60.03788,73.88904,101.92442,94.90096,0,0,0,0,0,0,0
2018-03-17,"Standard","UniqueMap",1.55549,3.4951,1,6.98941,2.84588,0.99765,13.76569,4.20137,1.19235,13.4249,2.6798,434.61431,99.72196,29.21569,6.63922,0.99706,0,2.20961,70.03549,77.76902,87.26745,94.15529,0,0,0,0,0,0,0
2018-03-18,"Standard","UniqueMap",1.41451,3.91647,1.22216,7.06569,2.80569,1.00745,13.67608,4.41118,1.80176,14.91627,3.21608,396.34373,98.69235,29.23588,7.2802,1,0,2.04843,68.90745,74.52843,68.67745,99.34196,0,0,0,0,0,0,0
2018-03-19,"Standard","UniqueMap",1.57118,4,1.07333,7.2249,2.97745,1,12.72059,4.90647,1.71569,15.08294,3.63196,370.21706,99.84039,29.78765,7.52392,0.99922,0,2.05882,70.95706,71.61922,64.64039,98.16804,0,0,0,0,0,0,0
2018-03-20,"Standard","UniqueMap",1.09216,4.26608,1.09961,7.20784,3,1,13.8898,5.21059,1.63275,15.61627,2.71922,357.23039,101.71549,29.86765,6.07353,0.99784,0,2.66588,87.60824,71.91863,101.41941,95.55294,0,0,0,0,0,0,0
2018-03-21,"Standard","UniqueMap",1,4.96157,1.34725,6.66412,2.51118,1,14.2098,4.99196,1.8451,14.13412,2.51961,358.32647,103.19706,29.59745,5.94392,1,0,2.96412,81.70627,73.62412,101.46667,89.26843,0,0,0,0,0,0,0
2018-03-22,"Standard","UniqueMap",1.0112,4.096,1.9578,6.4982,2.9238,1.0002,14.9024,5.002,1.9914,14.7846,2.4582,401.4608,102.85,30.2784,6.0688,1.0006,0,2.3216,68.5894,81.647,101.6866,89.6948,0,0,0,0,0,0,0
2018-03-23,"Standard","UniqueMap",1.29922,4.02882,2,5.05588,3,1,14.88922,5.15569,1.36745,14.26176,2.92627,393.33588,103.47843,30,6.64118,0.99941,0,1.86745,70.02588,77.12588,57.57,91.9802,0,0,0,0,0,0,0
2018-03-24,"Standard","UniqueMap",1.1558,3.8446,1.7622,6.3342,2.9832,0.9976,14.6924,5.1434,1.103,15.7772,2.9632,425.3604,104.8356,30.723,6.811,0.9998,0,1.8082,70,75.4788,53.7452,90.1054,0,0,0,0,0,0,0
2018-03-25,"Standard","UniqueMap",1.17939,3.59184,1.56653,7.08061,2.81878,0.99918,14.98041,4.15204,1.10755,17.68245,1.9449,367.95163,112.14531,30.01,5.70939,0.99653,0,1.98224,69.70837,80.83816,63.00653,91.72878,0,0,0,0,0,0,0
2018-03-26,"Standard","UniqueMap",1.15216,3.66137,1.25471,7.89608,2.68529,1,14.33275,4.06902,1.00686,15.36549,2.20314,364.66941,112.94275,30.31627,5.13137,0.85608,0,2.20863,70,80.27588,71,87.25961,0,0,0,0,0,0,0
2018-03-27,"Standard","UniqueMap",1.79529,3.66667,1.77196,5.53118,2.50078,1,16.63294,4.14922,1.73647,14.65706,2.60196,252.62196,113.47608,30.24196,5.53275,1,0,2.07549,70,80.03765,71,90.53725,0,0,0,0,0,0,0
2018-03-28,"Standard","UniqueMap",1.59353,2.7951,1.58,5.00941,2.03216,1.06118,15.56863,4.03725,1.6902,13.77431,2.48627,250.47333,110.51176,30.03235,5.83941,0.98412,0,2,70.02078,79.88235,72.41176,92.22392,0,0,0,0,0,0,0
2018-03-29,"Standard","UniqueMap",1.71449,2.67429,1.15184,5.32,2.79102,1.01633,15.77367,4.87571,1.89449,15.6402,1.93265,233.91653,97.98776,30.35857,6.80551,0.94143,0,2.56898,69.26918,72.77878,80,92.85367,0,0,0,0,0,0,0
2018-03-30,"Standard","UniqueMap",1.83848,3.61783,1,5.04261,3.33478,1.36348,15.60152,4.52478,2,15.02065,1.81783,232.75739,99.79913,30.39957,6.85696,0.97043,0,2.94848,66.85435,50.3737,80,93.91043,0,0,0,0,0,0,0
2018-03-31,"Standard","UniqueMap",1.57273,2.78136,1.3075,6.31114,3.50273,1.39023,14.88136,4.71341,2,16.18818,1.97386,236.37795,100.87614,30.92,5.62159,1,0,2.07477,67.30477,83.76886,0,99.34455,0,0,0,0,0,0,0
2018-04-01,"Standard","UniqueMap",1.84444,2.52622,1.45444,7.18089,2.50133,1.23244,15.91222,4.93511,2,16.55533,2.76311,231.26156,103.93778,30.89889,5.56756,1,0,1.82844,67.69844,87.54,60,96.12311,0,0,0,0,0,0,0
2018-04-02,"Standard","UniqueMap",1.28659,3.20818,1.51273,6.43955,3.74636,1.16295,16.22727,5.3325,1.73114,16.47091,2.86068,225.85,108.74545,30.39636,5.58,1,0,2.47614,68.56841,80.42795,60,94.485,0,0,0,0,0,0,0
