"Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Army.of.Bones","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fireborn","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","Grand.Spectrum","Growing.Agony","Hair.Trigger","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.in.All.Forms","Mutated.Growth","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Pugilist","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Spire.of.Stone","Spirit.Guards","Spirited.Response","Static.Electricity","Steel.Spirit","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Vigil","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Volley.Fire","Warlord.s.Reach","Weight.of.Sin","Weight.of.the.Empire","Winter.s.Bounty","Collateral.Damage","Combat.Focus","Fight.for.Survival","First.Snow","From.Dust","Frozen.Trail","Hazardous.Research","Inevitability","Might.and.Influence","Might.of.the.Meek","Omen.on.the.Winds","Overwhelming.Odds","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pure.Talent","Ring.of.Blades","Soul.s.Wick","Spreading.Rot","Sudden.Ignition","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","To.Dust","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Violent.Dead","Watcher.s.Eye","Wildfire","Winter.Burial","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Glorious.Vanity","Lethal.Pride","Militant.Faith","Fortress.Covenant","Quickening.Covenant","Thread.of.Hope","NA."
2017-07-30,"Standard","UniqueJewel",5.79205,1.72256,0.47615,0.88026,0.47538,1.45821,0.39205,1,0.47615,3.99564,0.47615,0.47615,9.89897,1.08282,0.47615,0.47615,1,1,0.43154,0.48205,11.5359,0.98564,3.65333,0.50974,150.33538,459.58744,276.23769,167.07026,0.47615,28.81923,1.26795,16.53846,14.98513,0.47615,0.47615,0.47615,8.71051,9.54077,0.47615,0.47615,0.47615,1,0.48692,1.78538,1,36.38051,16.19487,13.47308,57.42949,0.47615,4.61282,1,1.04333,1,0.47385,0.47615,0.57692,0.47872,0.47615,1,0.57128,20.16872,0.61077,30.43,0.47615,0.47,1,0.98718,0.97923,1.33513,0.47615,0.43282,0.47615,0.44897,0.47615,1,0.99744,2.38949,1.91821,0.66974,0.99744,0.47615,0.47615,1,0,7.90718,9.48179,0,5.83128,0,2.10897,0.98718,0,1,0.99231,4.96385,45.02051,320.01359,0,4.79308,0,0,0.47615,0,0,0,419.10692,547.16821,1301.44538,0,534.15846,1052.90615,0,1223.36897,1841.58462,0,0,0,0,0,1.2959,0,3.05154,0.99308,0,0,0,0,0,0,0,0,0,0
2017-07-31,"Standard","UniqueJewel",5.8745,1.38,0.47925,0.7265,0.475,1.004,0.47275,1.20025,0.4765,2.884,0.49125,0.48375,8.60975,1,0.479,0.47925,1,0.98925,0.42675,0.5095,2.6275,0.9955,2.8235,0.47925,144.66525,444.79525,241.7255,176.32275,0.47925,19.62925,1.561,16.08925,15,0.5035,0.47925,0.47925,2.3055,6.46925,0.47925,0.47925,0.58675,1,0.58825,1.57925,0.99975,38.98875,15.2955,14.99525,40.4625,0.47925,3.4735,1,1.27525,1,0.4775,0.47925,0.47925,0.483,0.47925,0.92525,0.633,18.14525,0.99175,34.06875,0.734,0.47925,1,0.9815,0.91975,1,0.5155,0.44325,0.47925,0.47925,0.47925,0.9975,0.98175,1.742,1,0.4795,0.9565,0.49125,0.452,0.99825,0,4.91825,7.4135,0,4.0195,0,1.08975,0.9585,0,0.9725,1,4.8725,37.6885,319.70525,0,3.4255,0,0,0.47925,0,0,0,425.583,549.186,1354.705,0,540.1615,1061.2765,0,1077.8005,1842.13,0,0,0,0,0,1.10625,0,1.31075,0.8435,0,0,0,0,0,0,0,0,0,0
2017-08-04,"Standard","UniqueJewel",2.16205,1,0.35205,0.97682,0.35841,1,0.35205,1,0.35205,1.71045,0.35545,0.45364,4.55455,1,0.35205,0.35205,0.45682,0.99545,0.35205,0.68455,1,1,1.71909,0.78591,194.17091,514.9,185.00477,205.96,0.35205,17.35864,1,4.9825,24.95432,0.68295,0.35205,0.35227,1.5375,5,0.35205,0.35205,0.63545,1,0.35205,1,1,19.77591,15.81614,15,18.44114,0.35205,2,0.52795,1,1,0.35205,0.35205,0.35205,0.83614,0.35205,0.80568,0.48523,17.53409,0.3625,15.54614,0.35205,0.53841,1,0.99182,0.35205,1.53182,0.94614,0.35227,0.34386,0.34864,0.35205,0.995,1,1.65318,0.87955,0.44773,0.94795,0.48477,0.35205,1,0,6.92159,4.23386,0,6.45205,9.61444,1,0.87432,0,0.65659,1,3.92477,27.65932,326.21114,0,17.96614,0,0,0.62682,0,0,0,431.54341,411.92,1086.55364,0,337.44477,926.82,0,764.26545,1342.12068,34.51692,0,0,0,0,1,0,1,0.35205,0,0,0,0,0,0,0,0,0,0
2017-08-05,"Standard","UniqueJewel",2.08424,1,0.34288,0.99525,0.34288,1,0.34288,1,0.34288,2,0.66898,0.34288,4.54864,1,0.34288,0.34288,0.65593,0.64983,0.34288,0.72729,1,1,2.81508,0.57712,201.77644,520.16119,163.91373,203.78915,0.34288,16.95559,1,5.00915,20.83085,0.60169,0.34288,0.34288,1.26068,5,0.34288,0.34288,0.44627,1.15712,0.34288,0.99949,1,19.8378,15.32559,14.95627,19.97814,0.34288,2,0.36237,1,1,0.34288,0.34288,0.34288,0.62407,0.34288,0.94678,0.36898,19.04966,0.46288,14.62508,0.34288,0.82153,1,0.96475,0.61695,1,0.99966,0.34288,0.34288,0.34288,0.34288,0.88373,1,1.28898,0.97593,0.34966,0.9961,0.53136,0.34288,0.93932,0,4.1378,4.04102,4.64444,8.23271,1.84729,0.99932,1,0,0.40542,1,3.96492,25.35797,309.6739,0,2.82271,0,208.79429,0.4461,0,0,0,422.51644,407.57831,1065.40831,0,351.75254,917.05119,0,760.93186,1316.26,0.91593,0,0,0,0,1,0,1,0.34288,0,0,0,0,0,0,0,0,0,0
2017-08-06,"Standard","UniqueJewel",2.7186,1,0.34719,1,0.34719,1,0.34719,1,0.34386,1.71982,0.74789,0.34719,4.89912,1.35158,0.34772,0.34719,0.52351,0.7286,0.34719,0.35193,1,1,3.55807,0.6386,182.04281,578.31123,158.5493,197.28982,0.34719,14.25842,0.84018,5.4286,17.72421,0.55105,0.34719,0.36491,1.25982,5,0.34719,0.34719,0.61614,1.02,0.34789,0.99912,0.97667,16.84825,15.36842,14.79579,19.74614,0.34719,1.98632,0.96474,1,1,0.34719,0.34719,0.34719,0.37877,0.34719,0.69333,0.34719,20.02754,0.60614,15,0.57947,0.73632,1,0.96404,0.85684,1.19702,0.67614,0.34719,0.34316,0.34719,0.34719,0.63614,1,1,0.99684,0.34719,1,0.42491,0.34719,0.38421,0,2.65772,4.90175,15.25281,5.99211,1.15246,1,1,0,0.38965,1,2.74123,26.02088,314.06105,0,1,0,4.95544,0.35123,0,0,0,412.46596,394.57965,1032.14614,0,343.85544,887.80421,0,754.49947,1274.69912,0.98877,0,0,0,0,1,0,1,0.45228,0,0,0,0,0,0,0,0,0,0
2017-08-07,"Standard","UniqueJewel",2.99088,1,0.34351,0.97579,0.32649,1,0.34351,0.96719,0.34351,1.45825,0.61018,0.34351,4.87088,1.83982,0.34351,0.34351,0.45614,0.55351,0.33737,0.42772,1,1,4.56842,0.50298,193.91368,561.27719,187.5314,193.91368,0.34351,15.85386,0.99719,4.95333,18.18965,0.39561,0.34719,0.34351,2.12035,4.80702,0.34667,0.34351,0.34351,1,0.34754,0.99702,0.92772,16.37,15.47965,15,21.80386,0.34351,1.94386,0.98632,1,1,0.34351,0.34351,0.34351,0.34351,0.34351,0.85298,0.34351,18.30158,0.93509,15,0.85263,0.96456,1,0.97123,0.6886,1.7414,0.34351,0.34351,0.33649,0.34351,0.34351,0.99684,1,1,1,0.34351,1,0.34351,0.34351,0.49825,0,2.24035,4.67246,6.63737,4.36,1.00561,1,1,0,0.41123,1,3.38772,27.38246,334.21088,0,1,0,3.4893,0.34351,0,0,0,411.24035,387.82737,1052.41526,0,330.98439,872.61158,0,697.42912,1288.36509,0.56053,0,0,0,0,1,0,1,0.35088,0,0,0,0,0,0,0,0,0,0
2017-08-08,"Standard","UniqueJewel",1.9292,1,0.3098,1,0.3092,1.1946,0.3098,0.9984,0.3098,1.5506,0.363,0.3098,3.0532,1.0846,0.3098,0.3098,0.4194,0.5994,0.3006,0.3078,0.9988,1,3.6882,0.3204,190.1832,520.8966,219.7738,200.2804,0.3098,16.8746,1,5.621,23.0248,0.3336,0.3098,0.3098,2.8106,4.412,0.3108,0.313,0.3098,1,0.3098,0.9278,0.8248,16.4052,15.8768,14.7888,22.9086,0.3098,2,0.9268,0.811,1,0.3098,0.3098,0.3098,0.3098,0.3098,0.491,0.3098,19.9768,1,13.878,0.4356,1,1,0.5702,0.541,2,0.3098,0.3098,0.2848,0.3098,0.3098,0.936,1,1,1,0.3098,0.993,0.3098,0.3098,0.5676,0,1.1604,4.3206,23.7972,4.203,1.0008,1,1,0,0.5986,0.8836,3.1294,32.4736,354.3068,0,1,0,2.5452,0.3098,0,0,0,430.2404,380.3664,1042.8146,0,285.2748,855.8244,0,634.4078,1331.2824,1,0,0,0,0,1,0,1,0.519,0,0,0,0,0,0,0,0,0,0
2017-08-09,"Standard","UniqueJewel",2.6466,1,0.3234,0.9566,0.3234,2.0494,0.3234,0.9962,0.3234,1.5612,0.387,0.3234,3,1.3866,0.3234,0.3234,0.476,0.5926,0.3234,0.3234,1,1,4.165,0.3964,175.2894,566.0728,221.205,192.6036,0.3234,19.9588,1,9.3188,21.5312,0.3476,0.3234,0.3234,4.5588,4.1406,0.3312,0.5732,0.3234,1,0.3234,0.9642,0.8834,20.8708,15.802,14.3788,22.9278,0.3234,1.953,0.4558,0.6054,1,0.379,0.3234,0.3234,0.3234,0.3234,0.3764,0.3234,19.2162,1,13.6966,0.753,0.9968,1,0.7664,0.563,2,0.3226,0.3234,0.2726,0.3234,0.3234,0.9862,1,1,1,0.3234,0.9336,0.3234,0.3234,0.5594,0,2.8266,5.4908,129.7396,9.6258,1.1716,1,1,0,0.8254,0.4504,3.8252,35.2752,371.5566,0,1,0,2.6028,0.3234,0,0,0,423.6752,377.0008,1005.9854,0,282.633,835.4394,0,570.2702,1316.7784,1,0,0,0,0,1,0,0.9014,0.6014,0,0,0,0,0,0,0,0,0,0
2017-08-10,"Standard","UniqueJewel",2,1,0.2928,0.984,0.2928,1.5892,0.3002,0.9844,0.3002,1.8358,0.3936,0.3002,3,0.9998,0.3002,0.3002,0.495,0.3044,0.3002,0.3002,1.3696,1.024,4.4116,0.3002,172.6444,539.94,225.611,215.037,0.3002,28.8486,1,16.757,19.8142,0.3042,0.3002,0.3002,5,3.327,0.3002,0.7358,0.3002,1,0.3002,1.0304,0.8926,19.0044,15.0294,14.1324,22.8684,0.3002,1.5146,0.3452,0.446,1,0.324,0.3002,0.3002,0.3362,0.3002,0.3776,0.307,15.9872,1,15,0.7654,0.4752,1,0.5236,0.4562,1.9126,0.2982,0.3002,0.203,0.3002,0.3002,1,1,1,1,0.3002,0.922,0.3002,0.302,0.4958,0,4.0216,7.0252,118.7358,6.5456,1,1,1,0,0.9198,0.3004,4.1912,35.9774,377.6032,0,1,0,3.008,0.3002,0,0,0,419.2076,374.0714,1009.8422,0,280.2656,835.709,0,704.8978,1293.5908,1,0,0,0,0,1,0,0.8732,0.4414,0,0,0,0,0,0,0,0,0,0
2017-08-11,"Standard","UniqueJewel",1.87102,1,0.29061,1.71219,0.30388,3.62286,0.30388,1,0.30388,1.76327,0.38143,0.30388,3,1,0.49367,0.30388,0.71612,0.32408,0.30367,0.30388,8.67571,1.11571,4.75816,0.30388,183.68776,498.68612,240.3602,196.89857,0.43388,23.10633,1,19.0502,12.9598,0.46143,0.30388,0.30388,4.43265,4.45469,0.30388,0.96592,0.30388,1,0.30388,1.31041,0.61469,18.40816,14.88592,14.01755,25.74163,0.30388,1.45714,0.60571,0.36143,1,0.30388,0.30388,0.30388,0.3049,0.30388,0.79653,0.30388,15.39939,0.8951,13.85347,0.44286,0.30388,0.96959,0.38224,0.33429,1.28816,0.30388,0.30388,0.27531,0.30388,0.31286,0.9951,1,1,1,0.30388,0.49224,0.30388,0.34837,0.60571,0,4.7949,5.97959,72.23469,8.56204,1,1,0.80163,0,1,0.30776,2.72857,39.2151,375.59122,0,1,0,3.97245,0.30388,0,0,0,423.46163,365.78469,1012.42714,0,278.38184,817.02918,0,685.90347,1326.77429,1,0,0,0,0,1,0,0.88408,0.30388,0,0,0,0,0,0,0,0,0,0
2017-08-12,"Standard","UniqueJewel",1.929,1,0.2904,0,0.2904,3.6196,0.2904,1,0.2904,1.9274,0.3726,0.2904,3,1,0.5348,0.5304,0.559,0.2904,0.2598,0.2904,11.599,1.7184,4.8008,0.4596,189.4468,475.0282,257.4818,221.4308,0.3206,21.7972,1,14.5434,5.5738,0.4898,0.2904,0.3864,4.581,6.799,0.2904,0.998,0.2904,1,0.2904,1.751,0.2904,12.211,15.4808,14.4008,24.9492,0.2904,1.2242,0.89,0.409,0.8694,0.2904,0.2904,0.2904,0.4186,0.2904,0.9864,0.2904,16.4312,0.3978,9.9808,0.5146,0.2886,0.9588,0.4004,0.3544,1.7732,0.2904,0.2904,0.2198,0.2904,0.3612,0.9988,0.7472,1,1,0.2904,0.292,0.2904,0.3948,0.5282,0,4.2112,5.9876,90.8124,9.2526,1.0162,1,0.9346,0,1,0.4038,2.184,38.437,371.251,0,0.9964,0,2.5644,0.2904,0,0,0,422.1862,375.5122,1012.2298,0,258.5114,814.1452,0,724.3398,1318.8028,0.9436,0,0,0,0,0.986,0,0.97,0.4088,0,0,0,0,0,0,0,0,0,0
2017-08-13,"Standard","UniqueJewel",1.97898,1,0.29673,0,0.29673,1.47163,0.29673,0.99347,0.29673,1.86429,0.34776,0.29673,3,0.9898,0.40878,0.62245,0.81449,0.29673,0.29265,0.30531,12.19347,6.3151,3.7251,0.33265,186.59061,533.34449,279.36755,194.56449,0.29673,15.52592,1,16.25265,13.87878,0.31592,0.29673,0.29673,8.26551,6.73449,0.29673,0.72551,0.29673,1,0.29673,5.10388,0.29673,10,15.67245,14.69653,26.36224,0.29673,1,0.52633,0.54102,0.73184,0.29673,0.29673,0.29673,0.84102,0.29673,0.40143,0.28551,20.67224,0.39122,9.90041,0.60367,0.11633,1,0.63265,0.29673,1.00939,0.29673,0.29673,0.23551,0.29673,0.42694,1,0.6598,1.02571,0.97735,0.29673,0.39694,0.29673,0.34959,0.29673,0,4.18408,6.1598,61.25694,8.79122,1,0.94796,1,0,0.99551,0.29673,2.87286,37.38429,328.78163,0,0.98918,0,2.57469,0.29673,0,0,0,410.42163,379.22531,1029.16347,0,277.36429,758.45061,0,671.64388,1268.83796,0.95959,0,0,0,0,0.93449,0,0.99531,0.41857,0,0,0,0,0,0,0,0,0,0
2017-08-14,"Standard","UniqueJewel",1.986,1,0.3076,0,0.3076,1.0536,0.3076,0.9694,0.3076,1.2298,0.3076,0.3076,3,1,0.3076,0.334,0.9882,0.3076,0.3076,0.3076,7.701,8.479,1.3222,0.4652,158.9494,529.9376,240.8408,190.8894,0.3076,15.1072,1,16.383,25.8928,0.325,0.3076,0.3076,7.3022,7.088,0.3076,0.4086,0.3076,1,0.3076,1.782,0.3076,9.8362,15.9242,14.8988,21.3892,0.3466,1,0.6964,0.6872,0.4882,0.3018,0.3076,0.3076,0.548,0.311,0.4322,0.2852,26.521,0.4008,12.4984,0.589,0.1586,1,0.6484,0.3076,1,0.3076,0.3076,0.2832,0.3076,0.5216,1,0.662,1.0884,0.963,0.3076,0.3756,0.3076,0.3076,0.4584,0,2.563,4.9652,52.5858,6.5434,1,0.9978,1,0,0.9082,0.3076,2.9828,36.1814,356.9242,0,0.9672,0,1.8296,0.3076,0,0,0,440.4288,375.3536,1017.9072,0,268.938,750.7072,0,656.8688,1278.8578,1,0,0,0,0,0.9898,0,0.899,0.6492,0,0,0,0,0,0,0,0,0,0
2017-08-15,"Standard","UniqueJewel",2,1,0.301,0,0.301,1,0.301,0.775,0.308,1.326,0.301,0.301,3.1672,1,0.301,0.301,1,0.301,0.301,0.301,4.0324,10.6416,1.296,0.308,168.0556,533.549,209.7628,178.1538,0.301,20.6112,1,14.9634,23.8332,0.6534,0.301,0.301,8.3654,7.8578,0.301,0.4692,0.301,0.9942,0.301,1,0.372,9.9882,16.7824,14.71,41.497,0.301,1,0.9886,0.8808,0.5384,0.2646,0.301,0.301,0.5594,0.301,0.3774,0.301,32.1694,0.6274,10,0.6038,0.1946,1,0.4516,0.3114,1,0.301,0.301,0.301,0.2912,0.301,0.8306,0.9632,1.7786,0.8808,0.3286,0.4994,0.301,0.301,0.3994,0,3.134,5,43.3662,5.8234,0.9962,1,1,0,0.4862,0.301,4.7536,41.5306,374.3984,0,0.6614,0,1.77,0.301,0,0,0,435.2918,375.2656,1025.988,0,266.842,750.5312,0,644.0624,1260.158,1,0,0,0,0,0.9788,0,1,0.9942,0,0,0,0,0,0,0,0,0,0
2017-08-16,"Standard","UniqueJewel",2.03224,0.99082,0.32918,0,0.32918,1,0.32918,0.98592,0.32918,1.98755,0.32918,0.32918,3,1,0.32918,0.3698,1,0.32918,0.32918,0.32918,2.72531,9.36327,1.16469,0.62286,190.81469,535.66592,186.69347,170.56184,0.32918,15.98633,1,13.74612,15.19735,0.52367,0.32918,0.32918,9.65878,7.51571,0.40245,0.39531,0.32918,1,0.32918,1,0.51918,12.54531,14.73041,14.52306,53.97959,0.32918,1,0.98306,1,0.66327,0.30776,0.33816,0.32918,0.53122,0.32918,0.61,0.32633,33.32857,0.36286,5.16388,0.96265,0.26857,1,0.35082,0.32939,1,0.32918,0.32918,0.31694,0.32102,0.32918,0.96939,0.82469,2.84245,0.97286,0.32918,0.52224,0.32918,0.32918,0.52286,0,3.10327,4.98837,34.32633,6.80347,1,0.99082,1,0,0.82531,0.32918,5.27857,39.60633,368.53429,0,0.72857,0,1.21592,0.32918,0,0,0,432.73959,360.81429,1026.81408,0,265.02898,742.31082,0,641.85796,1295.34898,1,0,0,0,0,0.98122,0,1,0.90306,0,0,0,0,0,0,0,0,0,0
2017-08-17,"Standard","UniqueJewel",2,0.97347,0.29204,0,0.29204,1,0.29204,0.70429,0.29204,2,0.40898,0.29204,3,1,0.29204,0.38653,1,0.29204,0.29204,0.29796,1,14.89735,1.00367,0.57857,174.49714,569.04245,186.68367,177.22714,0.29204,15.25041,1,10.75061,17.88061,0.29204,0.29204,0.29204,8.57898,6.95449,0.29204,0.30184,0.30184,1,0.29204,1,0.41551,16.65857,14.16796,14.28857,69.32449,0.29204,1,1,1,0.64857,0.29082,0.29204,0.29204,0.37571,0.29204,0.81286,0.29204,34.55551,0.29204,6.35245,0.99041,0.29204,1,0.29204,0.29449,1.68551,0.29204,0.29204,0.2849,0.29204,0.29204,0.90184,0.80449,1.01082,1,0.29204,0.62245,0.31245,0.29204,0.58898,0,2.62041,4.9951,22.22776,4.16673,0.98551,1,1,0,0.4198,0.29204,4.49286,33.84959,368.46776,0,1,0,1.0302,0.29204,0,0,0,456.69612,347.28857,1023.77857,0,247.59306,722.4302,0,605.56959,1284.02816,1,0,0,0,0,0.98327,0,1,0.34429,0,0,0,0,0,0,0,0,0,0
2017-08-18,"Standard","UniqueJewel",2,0.96102,0.29592,0,0.29449,1,0.29592,0.29633,0.32612,2.04449,0.44347,0.29592,3,1.07367,0.29592,0.35245,1,0.29592,0.29592,0.42184,1,11.23837,1.2902,0.29592,146.33245,567.05,185.40204,175.98694,0.29592,14.58286,0.97367,12.00082,23.66429,0.29592,0.29592,0.29592,6.61143,5.49061,0.29592,0.37816,0.29592,0.97367,0.29592,0.82041,0.60571,16.4998,14.96939,15,63.14735,0.29592,0.96041,0.99755,1,0.67571,0.29592,0.29592,0.30204,0.64061,0.29592,0.94367,0.29592,35.84551,0.29592,6.41388,0.68837,0.29592,1,0.29592,0.29592,1.56265,0.29592,0.29592,0.26388,0.29592,0.29592,0.54469,0.8649,1.11429,0.99306,0.29592,0.7498,0.31367,0.29592,0.53878,0,1.62878,4.8002,13.30878,2.98551,0.95429,1,1,0,0.62245,0.29592,4.88673,41.0349,369.31102,0,0.91592,0,0.68653,0.29592,0,0,0,453.02673,338.56898,1013.63592,0,231.50469,741.60816,0,648.90714,1290.20367,1,0,0,0,0,1,0,1,0.56837,0,0,0,0,0,0,0,0,0,0
2017-08-19,"Standard","UniqueJewel",2,0.96327,0.60122,0,0.28939,1.0449,0.28939,0.74367,0.2951,1.78306,0.90041,0.28939,3,1.75163,0.28939,0.48673,0.94265,0.30184,0.28939,0.39776,1,8.94592,1.55265,0.3349,130.6149,524.8251,183.21224,172.79224,0.28939,16.14796,1,13.80184,23.56796,0.28939,0.28939,0.28939,7.61796,4.86306,0.28939,0.37245,0.28939,1,0.28939,0.79918,0.8649,22.28224,14.61694,14.32082,53.51163,0.28939,1,1,0.90816,0.83102,0.28939,0.28939,0.49469,0.98122,0.28939,1,0.28939,17.63755,0.30878,8.19714,0.30714,0.29429,1,0.29776,0.28939,2.30653,0.40408,0.28939,0.27061,0.28939,0.28939,0.7051,0.96163,1.13653,1.57714,0.28939,0.71837,0.4451,0.28939,0.40551,0,1.25592,4.95776,14.63816,2.67571,0.62939,1,0.99143,0,0.99714,0.67327,3.59633,50.96082,349.68204,0,1,0,1,0.28939,0,0,0,445.44898,340.07939,974.89163,0,213.35388,737.38612,0,645.21286,1204.66551,1.16571,0,0,0,0,1,0,1,0.46061,0,0,0,0,0,0,0,0,0,0
2017-08-20,"Standard","UniqueJewel",2.026,0.8968,0.954,0,0.2872,1.1998,0.2872,0.9838,0.2884,2.0004,0.6586,0.2872,3,2.5518,0.2872,0.9994,0.9344,0.2872,0.2872,0.6272,1,8.9552,1.5502,0.3862,77.3142,507.4378,183.8956,131.6464,0.2872,14.5908,1,10.3114,27.2674,0.2872,0.2872,0.2872,4.678,4.611,0.2872,0.4904,0.2872,0.996,0.2872,0.8674,0.9986,19.7352,14.5384,13.5906,58.2698,0.2872,1.019,1,0.4976,0.9542,0.2872,0.2872,0.2912,0.6122,0.2872,0.911,0.2872,21.5308,0.3628,7.8694,0.5966,0.3426,1,0.2878,0.2872,2.2434,0.8238,0.2872,0.2872,0.2872,0.2872,1,0.9796,1.4852,1.6528,0.2902,0.8036,0.5644,0.2872,0.2872,0,1.053,4.9834,14.2086,2.539,0.6518,1,1,0,0.7204,0.9422,3.8972,49.1134,350.7048,0,1,0,0.9808,0.2872,0,0,0,453.2286,364.8038,907.0736,0,184.2064,725.0594,0,643.653,1169.2828,0.6612,0,0,0,0,0.9788,0,1,0.35,0,0,0,0,0,0,0,0,0,0
2017-08-21,"Standard","UniqueJewel",2.37939,0.78061,0.41,0,0.29041,1.68367,0.29041,1,0.3002,1.98776,0.29041,0.29041,3.20306,2.48673,0.29041,1.2898,0.93592,0.29184,0.29041,0.76265,1.32571,10.26347,2.88061,0.57959,89.20102,404.61286,183.59469,133.20959,0.29408,16.36673,1,7.27306,29.27245,0.32265,0.29041,0.33939,8.69306,5.01082,0.37755,0.53184,0.29041,0.97408,0.35367,1.40551,1,19.62224,14.83837,13.53714,74.53469,0.29041,1.61857,1,0.57857,0.9998,0.29041,0.29041,0.29041,0.51531,0.32918,1,0.29041,32.07571,0.35449,8.89,0.6098,0.30102,1,0.3751,0.4751,3.80327,0.31959,0.29041,0.25347,0.29041,0.29041,1.01796,1,2.21551,1.35082,0.35224,0.92204,0.38347,0.29041,0.33816,0,1.50918,4.35571,12.95592,3.31816,0.75531,0.99469,1,0,0.52816,0.86367,3.84143,40.53551,337.70898,0,0.94571,0,0.9502,0.29041,0,0,0,428.99388,363.20347,839.66694,0,183.59469,678.36816,0,639.64633,1097.72735,0.76959,0,0,0,0,1,0,0.91878,0.29041,0,0,0,0,0,0,0,0,0,0
2017-08-22,"Standard","UniqueJewel",3.0292,0.8408,0.2826,0,0.2826,1.1696,0.2826,0.9884,0.3106,2.6048,0.2826,0.2826,3.0794,3.7244,0.2826,0.9842,0.9422,0.2826,0.2826,0.5702,1.6036,14.8508,2.0298,0.2826,131.6298,408.8036,182.358,166.7406,0.2826,16.8054,1.1176,7.2614,25.0436,0.743,0.2826,0.4658,11.2704,5,0.5364,0.2826,0.3348,0.9994,0.445,2.1566,1,22.8096,15.423,13.1188,86.0912,0.2826,2,1,0.3252,0.985,0.2308,0.2826,0.2826,0.8448,0.751,1,0.2826,25.2444,0.9764,8.6132,0.5296,0.2826,1,0.9962,0.7804,3.7508,0.4394,0.2826,0.2216,0.2826,0.2826,0.9996,1,1.6902,2.1764,0.2826,0.9224,0.4232,0.2826,0.6184,0,1.8428,3.954,13.1024,3.464,0.5528,0.9992,0.9978,0,0.3058,0.4808,4.0294,40.6116,355.7132,0,1,0,0.8768,0.2826,0,0,0,423.4466,358.7734,856.5092,0,182.358,697.4842,0,638.253,1098.1358,0.9824,0,0,0,0,1,0,0.867,0.2826,0,0,0,0,0,0,0,0,0,0
2017-08-23,"Standard","UniqueJewel",1.104,0.8598,0.2878,0,0.279,1,0.2878,0.638,0.2878,1.612,0.3288,0.3194,3.0466,3.5024,0.2878,0.3034,0.6536,0.2912,0.2878,0.3948,1.0274,11.6496,4.3066,0.3794,123.6754,438.908,206.1026,155.4352,0.2878,13.7894,0.951,8.2144,23.1538,0.9188,0.2878,0.2856,14.757,5,0.3644,0.4804,0.271,1,0.2878,2.9352,1,26.9756,17.7468,14.14,86.1472,0.2878,2,1,0.4974,1,0.2692,0.2928,0.2878,0.9582,0.663,0.8338,0.2878,54.1158,0.7308,9,0.9512,0.3468,1,0.9958,0.6862,3.4948,0.5586,0.2878,0.2868,0.2878,0.2878,1,0.9982,1.0024,1.0412,0.2878,0.9314,0.414,0.2878,0.9658,0,1.562,3.4086,9.648,2.0864,0.9494,0.9044,1,0,0.4038,0.5002,4.3034,45.555,363.0888,0,0.767,0,1,0.2878,0,0,0,433.2324,337.9622,849.4002,0,181.5444,674.595,0,553.0998,1122.4244,1,0,0,0,0,1,0,1,0.2878,0,0,0,0,0,0,0,0,0,0
