"Date","League","Type","Gilded.Ambush.Scarab","Gilded.Bestiary.Scarab","Gilded.Breach.Scarab","Gilded.Cartography.Scarab","Gilded.Divination.Scarab","Gilded.Elder.Scarab","Gilded.Harbinger.Scarab","Gilded.Perandus.Scarab","Gilded.Reliquary.Scarab","Gilded.Shaper.Scarab","Gilded.Sulphite.Scarab","Gilded.Torment.Scarab","Polished.Ambush.Scarab","Polished.Bestiary.Scarab","Polished.Breach.Scarab","Polished.Cartography.Scarab","Polished.Divination.Scarab","Polished.Elder.Scarab","Polished.Harbinger.Scarab","Polished.Perandus.Scarab","Polished.Reliquary.Scarab","Polished.Shaper.Scarab","Polished.Sulphite.Scarab","Polished.Torment.Scarab","Rusted.Ambush.Scarab","Rusted.Bestiary.Scarab","Rusted.Breach.Scarab","Rusted.Cartography.Scarab","Rusted.Divination.Scarab","Rusted.Elder.Scarab","Rusted.Harbinger.Scarab","Rusted.Perandus.Scarab","Rusted.Reliquary.Scarab","Rusted.Shaper.Scarab","Rusted.Sulphite.Scarab","Rusted.Torment.Scarab","Gilded.Legion.Scarab","Polished.Legion.Scarab","Rusted.Legion.Scarab"
2019-07-21,"Standard","Scarab",27.83,29.6,28.75,40.56016,35,15,34.08,20,5.6,4,100,40.00779,15,15.08,15.37,20,20,7.42,20,9.64,6.18,2,80,22.48,8,10,5,8.46,9,3,9.83,5,3,1,60,4.46026,0,0,0
2019-07-22,"Standard","Scarab",27.37961,30,27.27,40,35.73,14.1,33.77,20,7.56,4,100,54.48,15,18.07,10.75,19.9,20,7.24,20.08,10.65,7.99,2,79.85,35,6.42,10,5,8,9,3,7.86027,5,3,1,60,4,0,0,0
2019-07-23,"Standard","Scarab",27,30,27.44,40,36.17201,14.87,34.38,20,7.94,4.13,100,60,15,19.11,11.77,20,20,7.08,20,10.57,7.99,2,80,32.81,8,9.6,5.59,7,9,3,7,5,2.62,1,60,3,0,0,0
2019-07-24,"Standard","Scarab",26.96,30,30,40,39.66,15,37.96,20,14.22,4.63,100.66,60,15,19.23,13.99,20,20,7.19,20,10,8.65,2,80,27.53,7.86,9.27,5.49,7.84,9,3,8,5,2,1,60,3,0,0,0
2019-07-25,"Standard","Scarab",26.75,30,30,40,39.73,19.88,35.26,20,15,5,110,60,15,20,14.74,20,20,7.79,20,10,9.94,2,80,27.03,8,9.94,5.86,9,9.13,3,7.95,5,2,1,60,3,0,0,0
2019-07-26,"Standard","Scarab",27.81,31.19,30,40,39.92205,19.95,30.88,20.3,15,5,110,60,12,20,16.64,18,20,7.481,19.26,9.41,9.68,2,80,20,7.86,10,5.86,9,9.85,2.91,7.31,5,2.35,1,60,3,0,0,0
2019-07-27,"Standard","Scarab",28.01,36.475,30,39,40,20,31.53,20.59,15,5,105,60,14.15,21.68,17.55,16.96,20,7.1,20,10,10,2,75,20,7.88,10,6.61,8,9.83,3,7.6,5,3,1,59.31491,3,0,0,0
2019-07-28,"Standard","Scarab",28,38.68,30,37.18438,40,19.6,30,20,15,5,105,60,14.51,23.53,18.95,17.63,20,5.39,20,10.5627,9.41,2,75,21.22,8,10,5,8.02,9.99322,3,7,5,2.93,1,58,1.76,0,0,0
2019-07-29,"Standard","Scarab",28,40.74,30,35,40,19.6,30,18.09,15,5,110.98,55,15.09,24,19.6,17.13,20,5,20,10,9.06,2,75,21.74,8,10,4.71,8,9,3,7,5,2.92,1,58,1.86,0,0,0
2019-07-30,"Standard","Scarab",28.77,43.73868,30.51,35,40,19.58,30,18.25,15,5,114.94,50,15,24,17.85,15,20,5,20,10.03,9.09,2,71.23,20,8,12.23,4.97682,8,8.28,3,7,5,2.7,1,57.03,2,0,0,0
2019-07-31,"Standard","Scarab",28.94,45,30,34.62,39.62,20,31.33,18,15,5,115.01,40,15.21,24,17.71,19.12,20,5,20.35,11.31,9,2,77.86942,19.73,8,11.92,4,8,8.42,3,7,5,3,1,64.27,2,0,0,0
2019-08-01,"Standard","Scarab",28.93684,50,30,32.86,39.5,19.44,31.48,18,15,5,115.01,40,16.42,24,15.56,19.16,20,6.32,20.82,11.85,9,1,76.69,19.1,7.22667,10.15,4,8.94,9,3,7,4.15,2.76,1,64.99,2,0,0,0
2019-08-02,"Standard","Scarab",26.99,50,30.28,35,39.5,19,32.05,20,15,5,115,39.8,17.94,31.01,15.26,18.47,20,6.48,25,11.37,8.73,1,78.71707,18,8,16.2,4.67,9.21,8.27,3,7.13,4,2.73,1,65,2,0,0,0
2019-08-03,"Standard","Scarab",28.63,50,31.35,30.8688,39,18.38,30,19.08,16.06,5,117.19138,39.9,17.66,38.06,15.44,16.97,20,8,25,11.73,9,1,80,18.17,8,25,4.84,9.64,8.44,3.03,7.13,4,2.78,1,66,2,0,0,0
2019-08-04,"Standard","Scarab",25,58,30,33.27,38.77,16.33,30,18,15,5,119,38.87,18,38.33,17.46,16.19,20,8.67,25,12,8,1.19,80,20,8,27.71,4.19,10.09,8,3,8,4,2,1,65.93239,2.42,0,0,0
2019-08-05,"Standard","Scarab",25,58,30,33.5,35,18,30,18,15,5,119.14,38.74,17.91,39.31,18,15,20,8,25,12,8,1.87167,81.69,20,8,27.91,4.3,10,8.2129,3.13,7.89844,4,2,1,70,2.71,0,0,0
2019-08-06,"Standard","Scarab",25,57.68,30,33.62,35,18,30,18,15,6.31,120,39.48048,18,38,18,15,20,8,21.47,10,8,1.93,83.32,20,8.79,27.22,5,10,8,3.74,8,4,2,1,70,3,0,0,0
2019-08-07,"Standard","Scarab",26.44,58,30,33.94,35,15.76,30,15.9,15,5.29,118.53,39.53,18,38,18,15,19.4,8,20,10,8,1,82.14,18.26125,8.81,25,5,10,8,3.8,9.19,4,2,1,70,3,0,0,0
2019-08-08,"Standard","Scarab",28,60,30,33.43,35,15.75077,31,14.82,15,5,120,39.62,18,38,18,15,20,7,20,10,8,1.06,84.96,18.79,9.22,21.86,5,9,6.59,3.8,9.47,3.03,2,1,70,3,0,0,0
2019-08-09,"Standard","Scarab",29.30283,69.90051,30,40.63,33.86,16.03,31,14.93,12.99,5,119,39.09,15.82,40,18,15,20,7,20,10,8,1.4,85,20,8,23.3,5,9,6.4,3,8,3,2,1,68.02203,3,0,0,0
2019-08-10,"Standard","Scarab",30,70,34.91,40.63,32.43,16.77313,31,15.65,14.37833,5,119.00192,39.18,15.94,40,18,15,19,7.13,17.22,10,8,1.82613,85,20,8,18.96,5,9.7,5,3,8,3,2,1,69.69,3,0,0,0
